R1189TS054_3.pdb     -321.884900 kBT
R1189TS392_4.pdb     -169.129515 kBT
R1189TS494_5.pdb     -215.358997 kBT
R1189TS494_1.pdb     -251.411209 kBT
R1189TS392_5.pdb     -189.189352 kBT
R1189TS177_3.pdb     -220.977206 kBT
R1189TS245_2.pdb     -241.270910 kBT
R1189TS434_2.pdb     -219.276899 kBT
R1189TS287_2.pdb     -233.468185 kBT
R1189TS238_1.pdb     46.522281 kBT
R1189TS054_2.pdb     -321.884900 kBT
R1189TS177_1.pdb     -319.315321 kBT
R1189TS257_3.pdb     -189.702975 kBT
R1189TS489_4.pdb     -278.942882 kBT
R1189TS434_1.pdb     -249.390259 kBT
R1189TS489_3.pdb     -325.135302 kBT
R1189TS392_2.pdb     -161.123208 kBT
R1189TS035_3.pdb     -399.631339 kBT
R1189TS097_2.pdb     -169.060681 kBT
R1189TS119_2.pdb     -164.601600 kBT
R1189TS131_5.pdb     -211.223009 kBT
R1189TS239_2.pdb     -235.335193 kBT
R1189TS054_5.pdb     -307.324121 kBT
R1189TS257_4.pdb     -194.061469 kBT
R1189TS125_2.pdb     -321.884900 kBT
R1189TS227_2.pdb     -244.648352 kBT
R1189TS439_3.pdb     -291.966113 kBT
R1189TS489_1.pdb     -239.055636 kBT
R1189TS494_2.pdb     -249.119735 kBT
R1189TS097_1.pdb     -178.468858 kBT
R1189TS489_2.pdb     -293.684836 kBT
R1189TS232_2.pdb     -298.398777 kBT
R1189TS185_1.pdb     -239.945221 kBT
R1189TS470_1.pdb     -239.055636 kBT
R1189TS444_1.pdb     -244.166176 kBT
R1189TS147_5.pdb     -245.760163 kBT
R1189TS235_1.pdb     -306.495021 kBT
R1189TS131_3.pdb     -218.824894 kBT
R1189TS257_1.pdb     -173.490197 kBT
R1189TS239_1.pdb     -243.025433 kBT
R1189TS035_4.pdb     -322.484443 kBT
R1189TS239_4.pdb     -390.594723 kBT
R1189TS444_3.pdb     -245.505862 kBT
R1189TS147_1.pdb     -196.176051 kBT
R1189TS119_1.pdb     -171.980441 kBT
R1189TS444_5.pdb     -250.828405 kBT
R1189TS239_3.pdb     -292.238873 kBT
R1189TS185_3.pdb     -230.393399 kBT
R1189TS245_4.pdb     -209.171251 kBT
R1189TS444_4.pdb     -255.467100 kBT
R1189TS147_2.pdb     -298.215457 kBT
R1189TS081_2.pdb     -222.287172 kBT
R1189TS248_4.pdb     302985.783355 kBT
R1189TS076_4.pdb     -369.060782 kBT
R1189TS385_1.pdb     -223.761123 kBT
R1189TS287_1.pdb     -235.571388 kBT
R1189TS076_5.pdb     -388.958625 kBT
R1189TS248_5.pdb     304887.075529 kBT
R1189TS119_5.pdb     -157.308217 kBT
R1189TS029_2.pdb     -234.550540 kBT
R1189TS239_5.pdb     -340.440886 kBT
R1189TS439_5.pdb     -340.425745 kBT
R1189TS238_2.pdb     207.562630 kBT
R1189TS227_1.pdb     -227.160571 kBT
R1189TS470_4.pdb     -278.942882 kBT
R1189TS434_3.pdb     -222.558720 kBT
R1189TS131_2.pdb     -226.479340 kBT
R1189TS434_5.pdb     -235.876117 kBT
R1189TS248_3.pdb     335600.778020 kBT
R1189TS119_3.pdb     -160.393914 kBT
R1189TS470_5.pdb     -351.929308 kBT
R1189TS489_5.pdb     -351.929308 kBT
R1189TS029_1.pdb     -289.329320 kBT
R1189TS054_1.pdb     -321.884900 kBT
R1189TS185_2.pdb     -215.447464 kBT
R1189TS392_1.pdb     -172.811898 kBT
R1189TS185_4.pdb     -255.227314 kBT
R1189TS229_3.pdb     -291.966113 kBT
R1189TS076_1.pdb     -394.592077 kBT
R1189TS287_5.pdb     -251.684753 kBT
R1189TS081_5.pdb     -216.082420 kBT
R1189TS185_5.pdb     -249.641042 kBT
R1189TS257_5.pdb     -182.814358 kBT
R1189TS229_2.pdb     -236.272736 kBT
R1189TS081_3.pdb     -230.044089 kBT
R1189TS287_3.pdb     -245.170457 kBT
R1189TS257_2.pdb     -199.732747 kBT
R1189TS227_4.pdb     -285.908211 kBT
R1189TS125_5.pdb     -321.884900 kBT
R1189TS131_1.pdb     -226.542162 kBT
R1189TS235_3.pdb     -358.675912 kBT
R1189TS125_4.pdb     -321.884900 kBT
R1189TS081_4.pdb     -204.764589 kBT
R1189TS470_3.pdb     -325.135302 kBT
R1189TS439_1.pdb     -138.097390 kBT
R1189TS035_1.pdb     -365.996523 kBT
R1189TS392_3.pdb     -173.847713 kBT
R1189TS076_3.pdb     -359.640663 kBT
R1189TS035_2.pdb     -366.017679 kBT
R1189TS235_2.pdb     -362.558567 kBT
R1189TS235_5.pdb     -328.834084 kBT
R1189TS248_1.pdb     322096.307038 kBT
R1189TS029_3.pdb     -331.774719 kBT
R1189TS081_1.pdb     -230.114123 kBT
R1189TS177_2.pdb     -190.389720 kBT
R1189TS235_4.pdb     -314.992370 kBT
R1189TS439_2.pdb     -174.805933 kBT
R1189TS245_1.pdb     -223.761123 kBT
R1189TS248_2.pdb     330080.337665 kBT
R1189TS147_3.pdb     -314.238969 kBT
R1189TS494_4.pdb     -238.298356 kBT
R1189TS245_3.pdb     -277.503868 kBT
R1189TS494_3.pdb     -252.029549 kBT
R1189TS232_1.pdb     -265.959388 kBT
R1189TS125_1.pdb     -321.884900 kBT
R1189TS035_5.pdb     -322.534707 kBT
R1189TS119_4.pdb     -159.300515 kBT
R1189TS054_4.pdb     -321.884900 kBT
R1189TS229_5.pdb     -340.425745 kBT
R1189TS125_3.pdb     -321.884900 kBT
R1189TS287_4.pdb     -210.986701 kBT
R1189TS229_4.pdb     -390.594723 kBT
R1189TS470_2.pdb     -293.684836 kBT
R1189TS227_3.pdb     -248.695491 kBT
R1189TS147_4.pdb     -285.996374 kBT
R1189TS245_5.pdb     -237.747325 kBT
R1189TS131_4.pdb     -222.398594 kBT
R1189TS229_1.pdb     -242.998353 kBT
R1189TS232_5.pdb     -281.306726 kBT
R1189TS232_3.pdb     -249.051257 kBT
R1189TS076_2.pdb     -353.488727 kBT
R1189TS232_4.pdb     -268.739640 kBT
R1189TS227_5.pdb     -216.701749 kBT
R1189TS444_2.pdb     -250.239572 kBT
R1189TS434_4.pdb     -304.328193 kBT
R1189TS439_4.pdb     -390.594723 kBT
