R1107TS229_5.pdb     -854.431701 kBT
R1107TS054_5.pdb     -1035.511914 kBT
R1107TS489_5.pdb     -750.713726 kBT
R1107TS248_2.pdb     -1203.439961 kBT
R1107TS029_1.pdb     -648.067622 kBT
R1107TS147_5.pdb     -796.296500 kBT
R1107TS392_5.pdb     -688.337058 kBT
R1107TS245_1.pdb     -673.732602 kBT
R1107TS287_5.pdb     -738.032250 kBT
R1107TS119_1.pdb     -817.155952 kBT
R1107TS076_4.pdb     -1039.893311 kBT
R1107TS287_4.pdb     -878.457322 kBT
R1107TS245_4.pdb     -818.463084 kBT
R1107TS054_4.pdb     -1056.214418 kBT
R1107TS091_3.pdb     -172.366752 kBT
R1107TS439_2.pdb     -854.431701 kBT
R1107TS392_4.pdb     -677.924682 kBT
R1107TS128_4.pdb     -704.812388 kBT
R1107TS131_4.pdb     -321.639168 kBT
R1107TS119_5.pdb     -846.436353 kBT
R1107TS489_2.pdb     -681.968366 kBT
R1107TS076_3.pdb     -918.985928 kBT
R1107TS081_2.pdb     -792.833473 kBT
R1107TS385_1.pdb     -747.467350 kBT
R1107TS470_1.pdb     -724.760298 kBT
R1107TS232_1.pdb     -1075.828280 kBT
R1107TS125_3.pdb     -643.200447 kBT
R1107TS035_5.pdb     -664.709222 kBT
R1107TS163_2.pdb     -760.804295 kBT
R1107TS163_5.pdb     -854.431701 kBT
R1107TS091_2.pdb     -148.863898 kBT
R1107TS081_4.pdb     -637.008478 kBT
R1107TS416_5.pdb     -840.050830 kBT
R1107TS287_1.pdb     -848.206001 kBT
R1107TS285_1.pdb     -684.478089 kBT
R1107TS248_4.pdb     -1168.932131 kBT
R1107TS229_3.pdb     -854.431701 kBT
R1107TS439_5.pdb     -854.431701 kBT
R1107TS128_1.pdb     -756.360160 kBT
R1107TS285_5.pdb     -574.018281 kBT
R1107TS392_2.pdb     -714.577040 kBT
R1107TS439_3.pdb     -921.131885 kBT
R1107TS248_5.pdb     -1186.186126 kBT
R1107TS147_1.pdb     -732.430310 kBT
R1107TS434_1.pdb     -747.585523 kBT
R1107TS227_3.pdb     -748.682924 kBT
R1107TS054_3.pdb     -1125.113747 kBT
R1107TS128_2.pdb     -744.673030 kBT
R1107TS232_3.pdb     -1105.094621 kBT
R1107TS131_5.pdb     -537.743156 kBT
R1107TS091_5.pdb     -172.571508 kBT
R1107TS119_2.pdb     -857.127836 kBT
R1107TS416_1.pdb     -853.406351 kBT
R1107TS434_4.pdb     -754.927895 kBT
R1107TS029_2.pdb     -754.053819 kBT
R1107TS147_4.pdb     -768.700893 kBT
R1107TS287_3.pdb     -710.519119 kBT
R1107TS147_3.pdb     -758.200434 kBT
R1107TS091_4.pdb     -173.797146 kBT
R1107TS235_4.pdb     -604.318919 kBT
R1107TS238_1.pdb     -834.939764 kBT
R1107TS054_2.pdb     -1048.302890 kBT
R1107TS054_1.pdb     -953.620436 kBT
R1107TS285_4.pdb     -638.888272 kBT
R1107TS229_2.pdb     -854.431701 kBT
R1107TS285_3.pdb     -844.322010 kBT
R1107TS035_3.pdb     -710.585004 kBT
