R1107TS229_5.pdb     -426.401093 kBT
R1107TS054_5.pdb     -510.874434 kBT
R1107TS489_5.pdb     -351.119760 kBT
R1107TS248_2.pdb     -554.486798 kBT
R1107TS029_1.pdb     -299.675264 kBT
R1107TS147_5.pdb     -386.447128 kBT
R1107TS392_5.pdb     -383.157169 kBT
R1107TS245_1.pdb     -265.424362 kBT
R1107TS287_5.pdb     -329.398892 kBT
R1107TS119_1.pdb     -388.279757 kBT
R1107TS076_4.pdb     -503.265452 kBT
R1107TS287_4.pdb     -393.233234 kBT
R1107TS245_4.pdb     -428.044994 kBT
R1107TS054_4.pdb     -514.425153 kBT
R1107TS091_3.pdb     39.718568 kBT
R1107TS439_2.pdb     -426.401093 kBT
R1107TS392_4.pdb     -383.419772 kBT
R1107TS128_4.pdb     -346.662820 kBT
R1107TS131_4.pdb     -187.827371 kBT
R1107TS119_5.pdb     -440.656163 kBT
R1107TS489_2.pdb     -334.093973 kBT
R1107TS076_3.pdb     -456.108906 kBT
R1107TS081_2.pdb     -340.188704 kBT
R1107TS385_1.pdb     -325.073296 kBT
R1107TS470_1.pdb     -352.344288 kBT
R1107TS232_1.pdb     -495.901471 kBT
R1107TS125_3.pdb     -341.975862 kBT
R1107TS035_5.pdb     -326.672654 kBT
R1107TS163_2.pdb     -404.563244 kBT
R1107TS163_5.pdb     -426.401093 kBT
R1107TS091_2.pdb     44.468776 kBT
R1107TS081_4.pdb     -323.171437 kBT
R1107TS416_5.pdb     -432.576928 kBT
R1107TS287_1.pdb     -418.869771 kBT
R1107TS285_1.pdb     -356.552146 kBT
R1107TS248_4.pdb     -527.832488 kBT
R1107TS229_3.pdb     -426.401093 kBT
R1107TS439_5.pdb     -426.401093 kBT
R1107TS128_1.pdb     -358.643970 kBT
R1107TS285_5.pdb     -316.714526 kBT
R1107TS392_2.pdb     -359.579698 kBT
R1107TS439_3.pdb     -414.033054 kBT
R1107TS248_5.pdb     -552.201457 kBT
R1107TS147_1.pdb     -359.800182 kBT
R1107TS434_1.pdb     -368.345490 kBT
R1107TS227_3.pdb     -373.189863 kBT
R1107TS054_3.pdb     -526.354824 kBT
R1107TS128_2.pdb     -391.944884 kBT
R1107TS232_3.pdb     -527.374396 kBT
R1107TS131_5.pdb     -312.767196 kBT
R1107TS091_5.pdb     54.027272 kBT
R1107TS119_2.pdb     -422.406535 kBT
R1107TS416_1.pdb     -425.123002 kBT
R1107TS434_4.pdb     -363.030863 kBT
R1107TS029_2.pdb     -322.290680 kBT
R1107TS147_4.pdb     -360.226612 kBT
R1107TS287_3.pdb     -306.927288 kBT
R1107TS147_3.pdb     -374.068312 kBT
R1107TS091_4.pdb     -3.195001 kBT
R1107TS235_4.pdb     -278.393588 kBT
R1107TS238_1.pdb     -328.152549 kBT
R1107TS054_2.pdb     -494.609589 kBT
R1107TS054_1.pdb     -481.859977 kBT
R1107TS285_4.pdb     -312.173046 kBT
R1107TS229_2.pdb     -426.401093 kBT
R1107TS285_3.pdb     -400.509831 kBT
R1107TS035_3.pdb     -369.425484 kBT
R1107TS035_1.pdb     -349.299776 kBT
R1107TS125_2.pdb     -520.666644 kBT
R1107TS416_3.pdb     -484.799308 kBT
R1107TS128_3.pdb     -430.628222 kBT
R1107TS245_3.pdb     -341.460454 kBT
R1107TS287_2.pdb     -402.831860 kBT
R1107TS227_2.pdb     -379.107840 kBT
R1107TS416_4.pdb     -337.874743 kBT
R1107TS285_2.pdb     -329.561340 kBT
R1107TS229_1.pdb     -426.401093 kBT
R1107TS439_1.pdb     -304.528708 kBT
R1107TS232_5.pdb     -519.112266 kBT
R1107TS125_4.pdb     -320.358582 kBT
R1107TS489_3.pdb     -298.774946 kBT
R1107TS227_4.pdb     -418.228802 kBT
R1107TS076_2.pdb     -468.684953 kBT
R1107TS076_5.pdb     -491.597343 kBT
R1107TS392_1.pdb     -431.643454 kBT
R1107TS385_2.pdb     -329.576332 kBT
R1107TS470_3.pdb     -298.774946 kBT
R1107TS125_1.pdb     -511.957807 kBT
R1107TS119_3.pdb     -413.916197 kBT
R1107TS470_5.pdb     -351.119760 kBT
R1107TS245_5.pdb     -322.431335 kBT
R1107TS434_2.pdb     -384.728555 kBT
R1107TS235_5.pdb     -403.144055 kBT
R1107TS097_1.pdb     -233.970632 kBT
R1107TS489_1.pdb     -352.344288 kBT
R1107TS131_3.pdb     -209.531069 kBT
R1107TS035_4.pdb     -336.163818 kBT
R1107TS416_2.pdb     -489.359610 kBT
R1107TS232_4.pdb     -482.760753 kBT
R1107TS147_2.pdb     -343.097225 kBT
R1107TS434_3.pdb     -342.169489 kBT
R1107TS081_1.pdb     -346.607306 kBT
R1107TS245_2.pdb     -329.576332 kBT
R1107TS385_4.pdb     -428.044994 kBT
R1107TS227_5.pdb     -364.161429 kBT
R1107TS076_1.pdb     -485.693950 kBT
R1107TS035_2.pdb     -246.237834 kBT
R1107TS489_4.pdb     -369.549927 kBT
R1107TS385_3.pdb     -341.460454 kBT
R1107TS131_2.pdb     -208.468856 kBT
R1107TS128_5.pdb     -377.045788 kBT
R1107TS434_5.pdb     -373.132465 kBT
R1107TS392_3.pdb     -417.459875 kBT
R1107TS235_3.pdb     -297.650170 kBT
R1107TS229_4.pdb     -426.401093 kBT
R1107TS248_1.pdb     -569.119774 kBT
R1107TS470_4.pdb     -369.549927 kBT
R1107TS091_1.pdb     40.273486 kBT
