R1126TS029_1.pdb	272.56378
R1126TS029_2.pdb	280.77652
R1126TS029_3.pdb	272.85638
R1126TS035_1.pdb	264.35815
R1126TS035_2.pdb	261.64844
R1126TS035_3.pdb	264.4279
R1126TS035_4.pdb	262.18652
R1126TS035_5.pdb	265.1859
R1126TS054_1.pdb	235.25438
R1126TS054_2.pdb	237.92313
R1126TS054_3.pdb	270.17615
R1126TS054_4.pdb	270.9732
R1126TS054_5.pdb	236.49968
R1126TS076_1.pdb	249.07693
R1126TS076_2.pdb	252.92578
R1126TS076_3.pdb	254.27985
R1126TS076_4.pdb	254.27985
R1126TS076_5.pdb	254.55756
R1126TS081_1.pdb	237.1499
R1126TS081_2.pdb	240.8999
R1126TS081_3.pdb	239.71265
R1126TS097_1.pdb	281.7893
R1126TS110_1.pdb	270.47174
R1126TS110_2.pdb	253.07007
R1126TS110_3.pdb	258.4256
R1126TS110_4.pdb	257.01297
R1126TS110_5.pdb	252.91487
R1126TS119_1.pdb	236.61127
R1126TS119_2.pdb	234.81271
R1126TS119_3.pdb	236.47504
R1126TS119_4.pdb	241.01862
R1126TS119_5.pdb	239.50333
R1126TS125_1.pdb	249.07693
R1126TS125_2.pdb	244.96664
R1126TS125_3.pdb	239.5866
R1126TS125_4.pdb	272.01157
R1126TS125_5.pdb	272.50595
R1126TS128_1.pdb	275.12
R1126TS128_2.pdb	238.58212
R1126TS128_3.pdb	269.63364
R1126TS128_4.pdb	270.24173
R1126TS128_5.pdb	267.86322
R1126TS131_1.pdb	269.5913
R1126TS131_2.pdb	271.9256
R1126TS131_3.pdb	268.82364
R1126TS131_4.pdb	267.5017
R1126TS131_5.pdb	268.49475
R1126TS147_1.pdb	238.19728
R1126TS147_2.pdb	234.46469
R1126TS147_3.pdb	239.46696
R1126TS147_4.pdb	239.10426
R1126TS147_5.pdb	240.78151
R1126TS177_1.pdb	301.19565
R1126TS185_1.pdb	261.3933
R1126TS185_2.pdb	266.1313
R1126TS185_3.pdb	232.53633
R1126TS185_4.pdb	273.83035
R1126TS185_5.pdb	273.6303
R1126TS227_1.pdb	238.7268
R1126TS227_2.pdb	238.93695
R1126TS227_3.pdb	238.92462
R1126TS227_4.pdb	243.02951
R1126TS227_5.pdb	239.57089
R1126TS229_1.pdb	254.27985
R1126TS229_2.pdb	255.55614
R1126TS229_3.pdb	254.55756
R1126TS229_4.pdb	256.02246
R1126TS229_5.pdb	274.9511
R1126TS232_1.pdb	229.36812
R1126TS232_2.pdb	232.43823
R1126TS232_3.pdb	233.46875
R1126TS232_4.pdb	230.12524
R1126TS232_5.pdb	232.1525
R1126TS235_1.pdb	248.50543
R1126TS235_2.pdb	245.35664
R1126TS235_3.pdb	244.12598
R1126TS235_4.pdb	245.36581
R1126TS235_5.pdb	268.08618
R1126TS238_1.pdb	393.13586
R1126TS238_2.pdb	337.58435
R1126TS238_3.pdb	430.21762
R1126TS239_1.pdb	252.92578
R1126TS239_2.pdb	255.2601
R1126TS239_3.pdb	255.55614
R1126TS239_4.pdb	254.27985
R1126TS239_5.pdb	270.72815
R1126TS245_1.pdb	253.20282
R1126TS245_2.pdb	258.1054
R1126TS245_3.pdb	258.88876
R1126TS245_4.pdb	261.5946
R1126TS245_5.pdb	263.50995
R1126TS248_1.pdb	264.35815
R1126TS248_2.pdb	261.64844
R1126TS248_3.pdb	264.4279
R1126TS248_4.pdb	262.18652
R1126TS248_5.pdb	265.1859
R1126TS287_1.pdb	255.64354
R1126TS287_2.pdb	234.71768
R1126TS287_3.pdb	253.90027
R1126TS287_4.pdb	252.87123
R1126TS287_5.pdb	253.28316
R1126TS385_1.pdb	253.20282
R1126TS392_1.pdb	261.25888
R1126TS392_2.pdb	266.8591
R1126TS392_3.pdb	264.9016
R1126TS416_1.pdb	252.402
R1126TS416_2.pdb	259.82144
R1126TS416_3.pdb	263.64825
R1126TS416_4.pdb	257.86346
R1126TS416_5.pdb	257.9107
R1126TS434_1.pdb	237.32861
R1126TS434_2.pdb	241.01132
R1126TS434_3.pdb	238.83408
R1126TS434_4.pdb	237.8009
R1126TS434_5.pdb	240.4199
R1126TS439_1.pdb	254.27985
R1126TS439_2.pdb	255.55614
R1126TS439_3.pdb	254.55756
R1126TS439_4.pdb	256.02246
R1126TS439_5.pdb	274.9511
R1126TS444_1.pdb	312.85715
R1126TS444_2.pdb	255.55614
R1126TS444_3.pdb	253.20282
R1126TS444_4.pdb	252.92578
R1126TS444_5.pdb	258.1054
R1126TS470_1.pdb	316.34875
R1126TS470_2.pdb	316.2897
R1126TS470_3.pdb	312.03738
R1126TS470_4.pdb	313.01764
R1126TS470_5.pdb	323.05988
R1126TS489_1.pdb	312.85715
R1126TS489_2.pdb	316.2897
R1126TS489_3.pdb	312.03738
R1126TS489_4.pdb	313.01764
R1126TS489_5.pdb	323.05988
R1126TS490_1.pdb	264.35815
R1126TS490_2.pdb	261.64844
R1126TS490_3.pdb	264.4279
R1126TS490_4.pdb	262.18652
R1126TS490_5.pdb	265.1859
