2nz4S.pdb -108600.510817  
2nz4S.rmsd 0.000000  
2nz4S_M1.pdb -101877.246884  
2nz4S_M10.pdb -101452.850607  
2nz4S_M100.pdb -95172.259462  
2nz4S_M101.pdb -94203.647305  
2nz4S_M102.pdb -96311.713613  
2nz4S_M103.pdb -94436.669301  
2nz4S_M104.pdb -95643.188460  
2nz4S_M105.pdb -93609.137816  
2nz4S_M106.pdb -94538.009722  
2nz4S_M107.pdb -95608.432418  
2nz4S_M108.pdb -94558.496111  
2nz4S_M109.pdb -93509.163338  
2nz4S_M11.pdb -101209.046426  
2nz4S_M110.pdb -94564.598407  
2nz4S_M111.pdb -93488.735775  
2nz4S_M112.pdb -92742.642423  
2nz4S_M113.pdb -94238.652608  
2nz4S_M114.pdb -93999.525794  
2nz4S_M115.pdb -94127.663230  
2nz4S_M116.pdb -93496.240528  
2nz4S_M117.pdb -94724.753347  
2nz4S_M118.pdb -93552.019280  
2nz4S_M119.pdb -93987.020026  
2nz4S_M12.pdb -100102.110787  
2nz4S_M120.pdb -94692.977316  
2nz4S_M121.pdb -93797.533752  
2nz4S_M122.pdb -93199.014130  
2nz4S_M123.pdb -94286.387481  
2nz4S_M124.pdb -91925.652689  
2nz4S_M125.pdb -93296.640298  
2nz4S_M126.pdb -91783.230869  
2nz4S_M127.pdb -90849.188282  
2nz4S_M128.pdb -92613.637939  
2nz4S_M129.pdb -95338.129366  
2nz4S_M13.pdb -101791.251151  
2nz4S_M130.pdb -92184.651298  
2nz4S_M131.pdb -93362.308117  
2nz4S_M132.pdb -93062.063249  
2nz4S_M133.pdb -91878.723427  
2nz4S_M134.pdb -93565.647698  
2nz4S_M135.pdb -90759.634167  
2nz4S_M136.pdb -93488.576328  
2nz4S_M137.pdb -93203.604764  
2nz4S_M138.pdb -91637.519981  
2nz4S_M139.pdb -90524.171259  
2nz4S_M14.pdb -100213.923410  
2nz4S_M140.pdb -93124.048546  
2nz4S_M141.pdb -94212.699049  
2nz4S_M142.pdb -91414.313127  
2nz4S_M143.pdb -91137.693550  
2nz4S_M144.pdb -92457.636614  
2nz4S_M145.pdb -91592.948803  
2nz4S_M146.pdb -92093.675465  
2nz4S_M147.pdb -91972.603155  
2nz4S_M148.pdb -91923.229717  
2nz4S_M149.pdb -91135.511981  
2nz4S_M15.pdb -101390.533618  
2nz4S_M150.pdb -91315.683124  
2nz4S_M151.pdb -92735.108817  
2nz4S_M152.pdb -91582.437741  
2nz4S_M153.pdb -93217.955302  
2nz4S_M154.pdb -92375.534208  
2nz4S_M155.pdb -89805.674876  
2nz4S_M156.pdb -91306.212722  
2nz4S_M157.pdb -92098.743646  
2nz4S_M158.pdb -91901.945515  
2nz4S_M159.pdb -92249.352109  
2nz4S_M16.pdb -100466.382329  
2nz4S_M160.pdb -91861.180877  
2nz4S_M161.pdb -91285.216609  
2nz4S_M162.pdb -91881.036427  
2nz4S_M163.pdb -90586.050510  
2nz4S_M164.pdb -90429.906428  
2nz4S_M165.pdb -91680.796135  
2nz4S_M166.pdb -91887.919184  
2nz4S_M167.pdb -90739.254642  
2nz4S_M168.pdb -89617.985166  
2nz4S_M169.pdb -87678.685934  
2nz4S_M17.pdb -101084.912735  
2nz4S_M170.pdb -90818.167539  
2nz4S_M171.pdb -91504.803797  
2nz4S_M172.pdb -89331.789830  
2nz4S_M173.pdb -91035.602425  
2nz4S_M174.pdb -91312.858351  
2nz4S_M175.pdb -93133.488596  
2nz4S_M176.pdb -90103.373292  
2nz4S_M177.pdb -92987.710574  
2nz4S_M178.pdb -91349.396468  
2nz4S_M179.pdb -89452.335930  
2nz4S_M18.pdb -99583.403647  
2nz4S_M180.pdb -90304.741062  
2nz4S_M181.pdb -90937.348221  
2nz4S_M182.pdb -90859.765071  
2nz4S_M183.pdb -90115.512211  
2nz4S_M184.pdb -88166.074540  
2nz4S_M185.pdb -91321.629899  
2nz4S_M186.pdb -91964.440568  
2nz4S_M187.pdb -91572.684263  
2nz4S_M188.pdb -90065.985654  
2nz4S_M189.pdb -92033.378332  
2nz4S_M19.pdb -99507.207329  
2nz4S_M190.pdb -93037.122602  
2nz4S_M191.pdb -93038.673106  
2nz4S_M192.pdb -90260.606642  
2nz4S_M193.pdb -88695.573162  
2nz4S_M194.pdb -91678.661730  
2nz4S_M195.pdb -89850.022989  
2nz4S_M196.pdb -92698.637613  
2nz4S_M197.pdb -91714.574266  
