1fg0A.pdb -425960.200793  
1fg0A.rmsd 0.000000  
1fg0A_M1.pdb -296283.046624  
1fg0A_M10.pdb -296235.703416  
1fg0A_M100.pdb -273296.148750  
1fg0A_M101.pdb -278510.893915  
1fg0A_M102.pdb -275370.487453  
1fg0A_M103.pdb -274329.022579  
1fg0A_M104.pdb -270143.175744  
1fg0A_M105.pdb -275099.769060  
1fg0A_M106.pdb -270738.489422  
1fg0A_M107.pdb -273564.872737  
1fg0A_M108.pdb -273764.328262  
1fg0A_M109.pdb -272245.839951  
1fg0A_M11.pdb -297040.180591  
1fg0A_M110.pdb -275471.945011  
1fg0A_M111.pdb -273607.264853  
1fg0A_M112.pdb -272744.211212  
1fg0A_M113.pdb -273897.649780  
1fg0A_M114.pdb -273288.978454  
1fg0A_M115.pdb -275478.246091  
1fg0A_M116.pdb -272099.123354  
1fg0A_M117.pdb -271474.070460  
1fg0A_M118.pdb -274173.850624  
1fg0A_M119.pdb -272829.513750  
1fg0A_M12.pdb -295608.221967  
1fg0A_M120.pdb -274281.725006  
1fg0A_M121.pdb -272438.102704  
1fg0A_M122.pdb -271841.084916  
1fg0A_M123.pdb -271305.054875  
1fg0A_M124.pdb -272923.080791  
1fg0A_M125.pdb -271551.744093  
1fg0A_M126.pdb -272312.192152  
1fg0A_M127.pdb -275574.649471  
1fg0A_M128.pdb -271179.637657  
1fg0A_M129.pdb -272901.941361  
1fg0A_M13.pdb -294569.381582  
1fg0A_M130.pdb -270100.585229  
1fg0A_M131.pdb -273115.887253  
1fg0A_M132.pdb -273763.609940  
1fg0A_M133.pdb -272875.502924  
1fg0A_M134.pdb -271772.116676  
1fg0A_M135.pdb -272979.410625  
1fg0A_M136.pdb -271141.171816  
1fg0A_M137.pdb -270865.929626  
1fg0A_M138.pdb -270662.075652  
1fg0A_M139.pdb -269750.420529  
1fg0A_M14.pdb -294966.897913  
1fg0A_M140.pdb -270626.724641  
1fg0A_M141.pdb -271353.843393  
1fg0A_M142.pdb -272325.493503  
1fg0A_M143.pdb -268924.953600  
1fg0A_M144.pdb -268422.433071  
1fg0A_M145.pdb -265401.047756  
1fg0A_M146.pdb -269162.387602  
1fg0A_M147.pdb -270036.811394  
1fg0A_M148.pdb -271113.598953  
1fg0A_M149.pdb -270972.736344  
1fg0A_M15.pdb -294869.935218  
1fg0A_M150.pdb -273559.262848  
1fg0A_M151.pdb -267556.934163  
1fg0A_M152.pdb -272755.642650  
1fg0A_M153.pdb -269616.962782  
1fg0A_M154.pdb -274727.122023  
1fg0A_M155.pdb -270865.240253  
1fg0A_M156.pdb -272462.237672  
1fg0A_M157.pdb -266800.893318  
1fg0A_M158.pdb -267287.358142  
1fg0A_M159.pdb -269176.663124  
1fg0A_M16.pdb -293219.339632  
1fg0A_M160.pdb -268538.795249  
1fg0A_M161.pdb -268850.928915  
1fg0A_M162.pdb -268957.992551  
1fg0A_M163.pdb -269616.587669  
1fg0A_M164.pdb -267650.452219  
1fg0A_M165.pdb -271527.905214  
1fg0A_M166.pdb -265575.246981  
1fg0A_M167.pdb -270625.598316  
1fg0A_M168.pdb -270442.186144  
1fg0A_M169.pdb -270624.573845  
1fg0A_M17.pdb -294172.438759  
1fg0A_M170.pdb -270816.871006  
1fg0A_M171.pdb -266221.376669  
1fg0A_M172.pdb -267300.510846  
1fg0A_M173.pdb -268520.154115  
1fg0A_M174.pdb -272154.418310  
1fg0A_M175.pdb -269407.335309  
1fg0A_M176.pdb -269513.053942  
1fg0A_M177.pdb -269007.301726  
1fg0A_M178.pdb -269355.362172  
1fg0A_M179.pdb -267750.540394  
1fg0A_M18.pdb -291045.529353  
1fg0A_M180.pdb -270326.317670  
1fg0A_M181.pdb -267980.350143  
1fg0A_M182.pdb -267405.117512  
1fg0A_M183.pdb -265759.189128  
1fg0A_M184.pdb -268949.910789  
1fg0A_M185.pdb -269896.650269  
1fg0A_M186.pdb -267790.410664  
1fg0A_M187.pdb -267000.569630  
1fg0A_M188.pdb -269002.007262  
1fg0A_M189.pdb -268586.802332  
1fg0A_M19.pdb -291283.659803  
1fg0A_M190.pdb -265512.223312  
1fg0A_M191.pdb -266881.419900  
1fg0A_M192.pdb -268233.687177  
1fg0A_M193.pdb -266522.095308  
1fg0A_M194.pdb -265532.783885  
1fg0A_M195.pdb -269455.389842  
1fg0A_M196.pdb -267323.585257  
1fg0A_M197.pdb -268731.404425  
1fg0A_M198.pdb -270270.578165  
1fg0A_M199.pdb -268851.864477  
1fg0A_M2.pdb -296472.187085  
1fg0A_M20.pdb -292438.033116  
1fg0A_M200.pdb -271032.076213  
1fg0A_M201.pdb -268907.277054  
1fg0A_M202.pdb -269388.632905  
1fg0A_M203.pdb -268458.460942  
1fg0A_M204.pdb -266217.810735  
1fg0A_M205.pdb -266026.093386  
1fg0A_M206.pdb -266317.819670  
1fg0A_M207.pdb -265411.038052  
1fg0A_M208.pdb -267684.256227  
1fg0A_M209.pdb -264107.170133  
1fg0A_M21.pdb -292486.651294  
1fg0A_M210.pdb -266417.574910  
1fg0A_M211.pdb -261893.372467  
1fg0A_M212.pdb -266561.310886  
1fg0A_M213.pdb -266804.465983  
1fg0A_M214.pdb -267452.996745  
1fg0A_M215.pdb -270607.480174  
1fg0A_M216.pdb -265036.214923  
1fg0A_M217.pdb -267908.149955  
1fg0A_M218.pdb -263067.676375  
1fg0A_M219.pdb -266170.915025  
1fg0A_M22.pdb -292787.731533  
1fg0A_M220.pdb -266239.412153  
1fg0A_M221.pdb -262564.164697  
1fg0A_M222.pdb -269214.306451  
1fg0A_M223.pdb -267920.453844  
1fg0A_M224.pdb -267140.898119  
1fg0A_M225.pdb -265623.872717  
1fg0A_M226.pdb -266224.121519  
1fg0A_M227.pdb -268653.868278  
1fg0A_M228.pdb -267677.022320  
1fg0A_M229.pdb -265696.295141  
1fg0A_M23.pdb -291492.173307  
1fg0A_M230.pdb -267031.191168  
1fg0A_M231.pdb -263721.197084  
1fg0A_M232.pdb -264376.504582  
1fg0A_M233.pdb -265209.410978  
1fg0A_M234.pdb -266623.650596  
1fg0A_M235.pdb -266679.132068  
1fg0A_M236.pdb -267776.381291  
1fg0A_M237.pdb -262073.841207  
1fg0A_M238.pdb -265584.614733  
1fg0A_M239.pdb -266888.061072  
1fg0A_M24.pdb -289264.584303  
1fg0A_M240.pdb -265038.836665  
1fg0A_M241.pdb -265373.369365  
1fg0A_M242.pdb -266834.047233  
