1mjiD.pdb -23315.968973  
1mjiD.rmsd 0.000000  
1mjiD_M1.pdb -22153.601924  
1mjiD_M10.pdb -21670.853838  
1mjiD_M100.pdb -18539.053545  
1mjiD_M101.pdb -19632.881025  
1mjiD_M102.pdb -19693.166038  
1mjiD_M103.pdb -19144.657384  
1mjiD_M104.pdb -19743.594716  
1mjiD_M105.pdb -19337.766578  
1mjiD_M106.pdb -18913.593075  
1mjiD_M107.pdb -19201.345419  
1mjiD_M108.pdb -18648.170441  
1mjiD_M109.pdb -19103.610456  
1mjiD_M11.pdb -21649.370868  
1mjiD_M110.pdb -18677.019911  
1mjiD_M111.pdb -18726.371484  
1mjiD_M112.pdb -19281.627520  
1mjiD_M113.pdb -18989.992490  
1mjiD_M114.pdb -18990.384522  
1mjiD_M115.pdb -19339.081688  
1mjiD_M116.pdb -18354.777247  
1mjiD_M117.pdb -18763.138411  
1mjiD_M118.pdb -18429.466463  
1mjiD_M119.pdb -19397.296229  
1mjiD_M12.pdb -21804.519690  
1mjiD_M120.pdb -17999.975532  
1mjiD_M121.pdb -17696.427906  
1mjiD_M122.pdb -19070.796150  
1mjiD_M123.pdb -18971.588111  
1mjiD_M124.pdb -18929.524050  
1mjiD_M125.pdb -18333.649236  
1mjiD_M126.pdb -18780.273065  
1mjiD_M127.pdb -18364.150302  
1mjiD_M128.pdb -19014.211211  
1mjiD_M129.pdb -18662.967486  
1mjiD_M13.pdb -21587.655166  
1mjiD_M130.pdb -19032.795090  
1mjiD_M131.pdb -18349.935804  
1mjiD_M132.pdb -18229.262510  
1mjiD_M133.pdb -18977.837617  
1mjiD_M134.pdb -19050.787920  
1mjiD_M135.pdb -17732.771462  
1mjiD_M136.pdb -17992.926149  
1mjiD_M137.pdb -19415.970028  
1mjiD_M138.pdb -18433.832372  
1mjiD_M139.pdb -17594.156972  
1mjiD_M14.pdb -21639.201561  
1mjiD_M140.pdb -18491.881239  
1mjiD_M141.pdb -18712.573649  
1mjiD_M142.pdb -18539.791550  
1mjiD_M143.pdb -18326.735710  
1mjiD_M144.pdb -18553.930588  
1mjiD_M145.pdb -18881.249278  
1mjiD_M146.pdb -17925.431230  
1mjiD_M147.pdb -18752.572648  
1mjiD_M148.pdb -18595.871350  
1mjiD_M149.pdb -18248.576895  
1mjiD_M15.pdb -21209.580995  
1mjiD_M150.pdb -19688.000012  
1mjiD_M151.pdb -18469.597257  
1mjiD_M152.pdb -18455.205840  
1mjiD_M153.pdb -18741.966849  
1mjiD_M154.pdb -18154.505303  
1mjiD_M155.pdb -19080.555878  
1mjiD_M156.pdb -19363.647947  
1mjiD_M157.pdb -18662.198052  
1mjiD_M158.pdb -17954.073547  
1mjiD_M159.pdb -17943.994384  
1mjiD_M16.pdb -21139.157488  
1mjiD_M160.pdb -17444.373007  
1mjiD_M161.pdb -18577.642299  
1mjiD_M162.pdb -17447.803773  
1mjiD_M163.pdb -18311.467972  
1mjiD_M164.pdb -18680.930494  
1mjiD_M165.pdb -17746.294413  
1mjiD_M166.pdb -18540.124893  
1mjiD_M167.pdb -16805.880489  
1mjiD_M168.pdb -18058.366770  
1mjiD_M169.pdb -18703.676425  
1mjiD_M17.pdb -21053.981439  
1mjiD_M170.pdb -17750.439982  
1mjiD_M171.pdb -19034.570782  
1mjiD_M172.pdb -17938.991727  
1mjiD_M173.pdb -18738.252575  
1mjiD_M174.pdb -17773.642786  
1mjiD_M175.pdb -18977.267344  
1mjiD_M176.pdb -18541.066859  
1mjiD_M177.pdb -17968.541590  
1mjiD_M178.pdb -17799.386411  
1mjiD_M179.pdb -18871.372903  
1mjiD_M18.pdb -21472.617029  
1mjiD_M180.pdb -18515.706286  
1mjiD_M181.pdb -17160.988768  
1mjiD_M182.pdb -17713.920691  
1mjiD_M183.pdb -17737.822847  
1mjiD_M184.pdb -17907.500596  
1mjiD_M185.pdb -18138.483701  
1mjiD_M186.pdb -17736.246757  
1mjiD_M187.pdb -17944.307144  
1mjiD_M188.pdb -18636.028136  
1mjiD_M189.pdb -18337.439711  
1mjiD_M19.pdb -21084.306065  
1mjiD_M190.pdb -17947.024250  
1mjiD_M191.pdb -18776.536091  
1mjiD_M192.pdb -17506.457806  
1mjiD_M193.pdb -18191.513540  
1mjiD_M194.pdb -17410.011023  
1mjiD_M195.pdb -18971.522927  
1mjiD_M196.pdb -18811.325489  
1mjiD_M197.pdb -17630.639564  
1mjiD_M198.pdb -18270.903072  
1mjiD_M199.pdb -18406.742507  
1mjiD_M2.pdb -21975.769900  
1mjiD_M20.pdb -21154.607884  
1mjiD_M200.pdb -18709.579297  
1mjiD_M201.pdb -18270.276895  
1mjiD_M202.pdb -18692.728519  
1mjiD_M203.pdb -17690.875087  
1mjiD_M204.pdb -18547.571942  
1mjiD_M205.pdb -19054.486465  
1mjiD_M206.pdb -17595.611570  
1mjiD_M207.pdb -19247.477685  
1mjiD_M208.pdb -18213.464881  
1mjiD_M209.pdb -17628.912613  
1mjiD_M21.pdb -21056.258688  
1mjiD_M210.pdb -17509.096362  
1mjiD_M211.pdb -17648.656849  
1mjiD_M212.pdb -18188.324725  
1mjiD_M213.pdb -17886.005235  
1mjiD_M214.pdb -18547.497071  
1mjiD_M215.pdb -17933.987334  
1mjiD_M216.pdb -17697.637870  
1mjiD_M217.pdb -18402.544942  
1mjiD_M218.pdb -17682.522930  
1mjiD_M219.pdb -18492.557101  
1mjiD_M22.pdb -21262.024163  
1mjiD_M220.pdb -18168.585706  
1mjiD_M221.pdb -16659.019535  
1mjiD_M222.pdb -18441.844513  
1mjiD_M223.pdb -18191.655938  
1mjiD_M224.pdb -18320.440652  
1mjiD_M225.pdb -18335.665306  
1mjiD_M226.pdb -18326.922305  
1mjiD_M227.pdb -17663.970649  
1mjiD_M228.pdb -17382.941773  
1mjiD_M229.pdb -17107.212361  
1mjiD_M23.pdb -20909.817483  
1mjiD_M230.pdb -17654.387866  
1mjiD_M231.pdb -18027.575220  
1mjiD_M232.pdb -17463.107955  
1mjiD_M233.pdb -17178.105720  
1mjiD_M234.pdb -18383.840094  
1mjiD_M235.pdb -17439.230167  
1mjiD_M236.pdb -18356.812615  
1mjiD_M237.pdb -18680.658212  
1mjiD_M238.pdb -18552.032577  
1mjiD_M239.pdb -17887.032640  
1mjiD_M24.pdb -20352.061058  
1mjiD_M240.pdb -17036.500222  
1mjiD_M241.pdb -17310.474516  
1mjiD_M242.pdb -19058.666686  
1mjiD_M243.pdb -17903.423710  
1mjiD_M244.pdb -17351.616391  
1mjiD_M245.pdb -16821.844168  
1mjiD_M246.pdb -17750.875483  
1mjiD_M247.pdb -18071.272361  
1mjiD_M248.pdb -18243.927861  
1mjiD_M249.pdb -17304.523960  
1mjiD_M25.pdb -21190.427395  
1mjiD_M250.pdb -17452.097977  
1mjiD_M251.pdb -16951.500400  
1mjiD_M252.pdb -17732.911209  
1mjiD_M253.pdb -18372.820875  
1mjiD_M254.pdb -17905.518349  
1mjiD_M255.pdb -17525.879100  
1mjiD_M256.pdb -17384.525272  
1mjiD_M257.pdb -17713.331471  
1mjiD_M258.pdb -17173.990351  
1mjiD_M259.pdb -18205.603914  
1mjiD_M26.pdb -20806.705709  
1mjiD_M260.pdb -18119.823737  
1mjiD_M261.pdb -18458.378181  
1mjiD_M262.pdb -18041.942767  
1mjiD_M263.pdb -16991.047195  
1mjiD_M264.pdb -18366.572945  
1mjiD_M265.pdb -18311.662022  
1mjiD_M266.pdb -17389.548431  
1mjiD_M267.pdb -18305.078954  
1mjiD_M268.pdb -18677.804391  
1mjiD_M269.pdb -18734.542374  
1mjiD_M27.pdb -20694.536016  
1mjiD_M270.pdb -19251.629265  
1mjiD_M271.pdb -17420.656030  
1mjiD_M272.pdb -17406.700702  
1mjiD_M273.pdb -17742.372576  
1mjiD_M274.pdb -18691.638037  
1mjiD_M275.pdb -18069.380893  
1mjiD_M276.pdb -17395.776491  
1mjiD_M277.pdb -17917.659768  
1mjiD_M278.pdb -17244.851168  
1mjiD_M279.pdb -17196.609224  
1mjiD_M28.pdb -20986.342880  
1mjiD_M280.pdb -17524.059287  
1mjiD_M281.pdb -17496.486406  
1mjiD_M282.pdb -17510.610258  
1mjiD_M283.pdb -18536.468460  
1mjiD_M284.pdb -17731.769946  
1mjiD_M285.pdb -18059.176047  
1mjiD_M286.pdb -17366.039972  
1mjiD_M287.pdb -17776.993086  
1mjiD_M288.pdb -17103.938112  
1mjiD_M289.pdb -17906.886465  
1mjiD_M29.pdb -20715.815672  
1mjiD_M290.pdb -16951.145857  
1mjiD_M291.pdb -17102.777465  
1mjiD_M292.pdb -17991.248130  
1mjiD_M293.pdb -17187.932074  
1mjiD_M294.pdb -16789.239307  
1mjiD_M295.pdb -17128.189256  
1mjiD_M296.pdb -17390.818088  
1mjiD_M297.pdb -18269.035931  
1mjiD_M298.pdb -17515.387818  
1mjiD_M299.pdb -17410.304266  
1mjiD_M3.pdb -21978.319467  
1mjiD_M30.pdb -20422.864085  
1mjiD_M300.pdb -17543.970441  
1mjiD_M301.pdb -18032.599787  
1mjiD_M302.pdb -17208.013329  
1mjiD_M303.pdb -18134.389293  
1mjiD_M304.pdb -16862.581481  
1mjiD_M305.pdb -18388.670651  
1mjiD_M306.pdb -18983.906959  
1mjiD_M307.pdb -17316.605203  
1mjiD_M308.pdb -17229.851928  
1mjiD_M309.pdb -18028.653445  
1mjiD_M31.pdb -21209.038431  
1mjiD_M310.pdb -18186.749860  
1mjiD_M311.pdb -17830.287275  
1mjiD_M312.pdb -17208.923110  
1mjiD_M313.pdb -17700.381082  
1mjiD_M314.pdb -17261.777025  
1mjiD_M315.pdb -17404.852566  
1mjiD_M316.pdb -16950.020569  
1mjiD_M317.pdb -17441.704686  
1mjiD_M318.pdb -17514.571156  
1mjiD_M319.pdb -17993.730638  
1mjiD_M32.pdb -20224.224300  
1mjiD_M320.pdb -16088.052514  
1mjiD_M321.pdb -17358.823126  
1mjiD_M322.pdb -17382.092629  
1mjiD_M323.pdb -17788.932735  
1mjiD_M324.pdb -16368.162278  
1mjiD_M325.pdb -18002.363754  
1mjiD_M326.pdb -17842.004584  
1mjiD_M327.pdb -17419.912954  
1mjiD_M328.pdb -18310.335124  
1mjiD_M329.pdb -17353.186750  
1mjiD_M33.pdb -20374.074876  
1mjiD_M330.pdb -17157.468020  
1mjiD_M331.pdb -18220.708955  
1mjiD_M332.pdb -18068.164423  
1mjiD_M333.pdb -18326.579980  
1mjiD_M334.pdb -16892.501988  
1mjiD_M335.pdb -17653.395752  
1mjiD_M336.pdb -17208.237061  
1mjiD_M337.pdb -17561.157589  
1mjiD_M338.pdb -17049.746671  
1mjiD_M339.pdb -17474.571147  
1mjiD_M34.pdb -21672.962029  
1mjiD_M340.pdb -17299.185439  
1mjiD_M341.pdb -17469.360949  
1mjiD_M342.pdb -16826.490117  
1mjiD_M343.pdb -17179.420675  
1mjiD_M344.pdb -17683.413315  
1mjiD_M345.pdb -18283.388250  
1mjiD_M346.pdb -17472.724906  
1mjiD_M347.pdb -16297.527173  
1mjiD_M348.pdb -16831.805031  
1mjiD_M349.pdb -17432.068392  
1mjiD_M35.pdb -19932.845367  
1mjiD_M350.pdb -17954.552846  
1mjiD_M351.pdb -17482.882258  
1mjiD_M352.pdb -16691.441351  
1mjiD_M353.pdb -17274.626660  
1mjiD_M354.pdb -17025.292744  
1mjiD_M355.pdb -16724.655953  
1mjiD_M356.pdb -17682.996200  
1mjiD_M357.pdb -17440.542431  
1mjiD_M358.pdb -16803.573390  
1mjiD_M359.pdb -16972.760282  
1mjiD_M36.pdb -20010.686328  
1mjiD_M360.pdb -17109.420880  
1mjiD_M361.pdb -17278.656437  
1mjiD_M362.pdb -18475.734042  
1mjiD_M363.pdb -17522.455260  
1mjiD_M364.pdb -17221.380569  
1mjiD_M365.pdb -16119.258665  
1mjiD_M366.pdb -16486.861383  
1mjiD_M367.pdb -17620.580245  
1mjiD_M368.pdb -17134.578222  
1mjiD_M369.pdb -17119.348255  
